학교명,표준학교코드,급식일자,요일,식사종류,급식인원,메뉴명,알레르기번호
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,일식장국,"5,6"
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,미나리무생채,"5,9,13"
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,꿔바로우,"1,5,6,10,11,12,13"
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,배추김치,9
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,짜장소스,"1,5,6,9,10,13,16,17,18"
명덕고등학교,7010158,2024-04-16,화,석식,1304.0,딤섬,"1,5,6,9,10,16,18"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-17,수,조식,739.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,아욱된장국,"5,6,18"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,탕평채,"1,5,6"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-17,수,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,방울토마토,12
명덕고등학교,7010158,2024-04-17,수,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,가자미구이,"1,5,6,12,16,18"
명덕고등학교,7010158,2024-04-17,수,조식,739.0,소고기영양부추무침,"5,6,16"
명덕고등학교,7010158,2024-04-17,수,중식,3300.0,오이피클,9
명덕고등학교,7010158,2024-04-17,수,중식,3300.0,딸기우유(매일),2
명덕고등학교,7010158,2024-04-17,수,중식,3300.0,볼로네제파스타,"2,5,6,12,13,15,16,18"
명덕고등학교,7010158,2024-04-17,수,중식,3300.0,조각피자,"1,2,5,6,10,12,13,15,16"
명덕고등학교,7010158,2024-04-17,수,중식,3300.0,시금치만다린샐러드,"1,2,5,6,12"
명덕고등학교,7010158,2024-04-17,수,석식,674.0,잡곡밥,5
명덕고등학교,7010158,2024-04-17,수,석식,674.0,김치국,"5,6,9"
명덕고등학교,7010158,2024-04-17,수,석식,674.0,계란찜,1
명덕고등학교,7010158,2024-04-17,수,석식,674.0,콩나물파채무침,"5,6,13"
명덕고등학교,7010158,2024-04-17,수,석식,674.0,삼겹살허브구이,"5,10"
명덕고등학교,7010158,2024-04-17,수,석식,674.0,깍두기,9
명덕고등학교,7010158,2024-04-18,목,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-18,목,조식,739.0,갈빗살양념구이,"5,6,13,16"
명덕고등학교,7010158,2024-04-18,목,조식,739.0,쇠고기미역국,"5,6,16"
명덕고등학교,7010158,2024-04-18,목,조식,739.0,연두부*양념장,"5,6"
명덕고등학교,7010158,2024-04-18,목,조식,739.0,골뱅이야채무침,"5,6,13"
명덕고등학교,7010158,2024-04-18,목,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-18,목,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-18,목,조식,739.0,파인애플,
명덕고등학교,7010158,2024-04-18,목,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-18,목,중식,3300.0,잡곡밥,5
명덕고등학교,7010158,2024-04-18,목,중식,3300.0,불고기카레우동,"1,2,5,6,12,13,16,18"
명덕고등학교,7010158,2024-04-18,목,중식,3300.0,치즈돈까스*돈까스소스,"2,5,6,10,12,17,18"
명덕고등학교,7010158,2024-04-18,목,중식,3300.0,배추김치,9
명덕고등학교,7010158,2024-04-18,목,중식,3300.0,그래놀라샐러드,"5,6,12"
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,잡곡밥,5
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,육개장,"1,5,16"
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,청양풍찜닭,"2,5,6,13,15,16"
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,수제야채튀김,"5,6"
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,배추김치,9
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,메론,
명덕고등학교,7010158,2024-04-18,목,석식,1292.0,양배추샐러드,"1,2,5,6,12"
명덕고등학교,7010158,2024-04-19,금,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-19,금,조식,739.0,계란국,"1,5,6"
명덕고등학교,7010158,2024-04-19,금,조식,739.0,전복버터구이,18
명덕고등학교,7010158,2024-04-19,금,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-19,금,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-19,금,조식,739.0,신고배,
명덕고등학교,7010158,2024-04-19,금,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-19,금,조식,739.0,단호박카프리제,"2,13,14"
명덕고등학교,7010158,2024-04-19,금,조식,739.0,누룽지,
명덕고등학교,7010158,2024-04-19,금,조식,739.0,훈제오리감자볶음,
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,쌀밥,
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,갈치무조림,"13,5,6"
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,방풍나물무침01,"5,6"
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,비빔만두,"1,5,6,10,13,15,16,18"
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,깍두기,9
명덕고등학교,7010158,2024-04-19,금,중식,3300.0,닭들깨곰탕,"5,6,10,15,16"
명덕고등학교,7010158,2024-04-19,금,석식,610.0,잡곡밥,5
명덕고등학교,7010158,2024-04-19,금,석식,610.0,얼갈이된장국,"5,6"
명덕고등학교,7010158,2024-04-19,금,석식,610.0,감자채볶음,5
명덕고등학교,7010158,2024-04-19,금,석식,610.0,제육볶음,"5,6,10,13,18"
명덕고등학교,7010158,2024-04-19,금,석식,610.0,깍두기,9
명덕고등학교,7010158,2024-04-19,금,석식,610.0,양념깻잎지,"5,6"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,쌀밥,
명덕고등학교,7010158,2024-04-20,토,조식,70.0,매운콩나물국,"5,6"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,미나리무생채,"5,9,13"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,버섯불고기,"5,6,13,16,18"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,맛김치,9
명덕고등학교,7010158,2024-04-20,토,조식,70.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,사과,
명덕고등학교,7010158,2024-04-20,토,조식,70.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-20,토,조식,70.0,스크램블에그,"1,2,12"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-22,월,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,된장찌개,"5,6"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,해쉬브라운*케찹,"5,6,12"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,닭고기마늘구이,"5,6,13,15"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-22,월,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,사과,
명덕고등학교,7010158,2024-04-22,월,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-22,월,조식,739.0,토마토샐러드(믹스넛),"5,6,12,14"
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,잡곡밥,5
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,순두부찌개,"1,2,4,5,6,8,9,10,16,18"
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,쪽파김무침,"5,6,13"
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,양송이크림소스볶음,"1,2,5,6,10,13,15"
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,나주식오리불고기,5
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,배추김치,9
명덕고등학교,7010158,2024-04-22,월,중식,3303.0,바나나,
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,계란국,"1,5,6"
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,목살김치짜글이,"5,6,9,10"
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,메추리알장조림,"1,5,6,13"
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,오이무침,"5,6,9,13"
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,크리스피돈강정,"2,5,6,10,16"
명덕고등학교,7010158,2024-04-22,월,석식,1149.0,깍두기,9
명덕고등학교,7010158,2024-04-23,화,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-23,화,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,쇠고기무국,"1,5,6,16"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,구운어묵볶음,"5,6,9,13,16,17,18"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-23,화,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,메론,
명덕고등학교,7010158,2024-04-23,화,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,단호박견과샐러드,"1,2,5,6,16"
명덕고등학교,7010158,2024-04-23,화,조식,739.0,순살찜닭,"2,5,6,13,15,16"
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,잡곡밥,5
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,떡국,"1,5,6,16"
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,충무식오징어무침,"1,5,6,9,13,17"
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,고구마순들깨볶음,5
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,훈제삼겹구이,"1,5,6,10,13"
명덕고등학교,7010158,2024-04-23,화,중식,3299.0,배추김치,9
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,잡곡밥,5
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,배추된장국,"5,6"
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,닭불고기,"5,6,12,13,15"
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,새우튀김*칠리소스,"1,5,6,9,12,13"
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,깍두기,9
명덕고등학교,7010158,2024-04-23,화,석식,1119.0,맛살콘샐러드(꽃맛살샐러드),"1,5,6,8,9,12,13,16,18"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,쌀밥,
명덕고등학교,7010158,2024-04-24,수,조식,734.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,물만두국,"1,5,6,10,15,16,18"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,오이지무침,13
명덕고등학교,7010158,2024-04-24,수,조식,734.0,오징어볶음,"5,6,13,17"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,치즈포테이토오믈렛,"1,2,5,6,10,12,15,16"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,맛김치,9
명덕고등학교,7010158,2024-04-24,수,조식,734.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,바나나,
명덕고등학교,7010158,2024-04-24,수,조식,734.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-24,수,조식,734.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-04-24,수,중식,3299.0,후리가케밥,"1,5,6"
명덕고등학교,7010158,2024-04-24,수,중식,3299.0,마라쌀국수,16
명덕고등학교,7010158,2024-04-24,수,중식,3299.0,깍두기,9
명덕고등학교,7010158,2024-04-24,수,중식,3299.0,코코넛칩망고샐러드,"1,2,5,6,12"
명덕고등학교,7010158,2024-04-24,수,중식,3299.0,갈비치킨,"5,6,9,13,15,16,17,18"
명덕고등학교,7010158,2024-04-24,수,석식,500.0,갈릭씨즐링볶음밥,"1,2,5,6,9,10,12,13,16,17,18"
명덕고등학교,7010158,2024-04-24,수,석식,500.0,가쓰오장국,"1,2,5,6,7,9,13,16,18"
명덕고등학교,7010158,2024-04-24,수,석식,500.0,배추김치,9
명덕고등학교,7010158,2024-04-24,수,석식,500.0,자몽샐러드,"1,2,5,6,14"
명덕고등학교,7010158,2024-04-24,수,석식,500.0,대파포크커틀렛,"5,10"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-25,목,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,나주곰탕,"5,6,16"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,굴비구이,
명덕고등학교,7010158,2024-04-25,목,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-25,목,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,방울토마토,12
명덕고등학교,7010158,2024-04-25,목,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,그래놀라샐러드(조식),"2,5,6,12"
명덕고등학교,7010158,2024-04-25,목,조식,739.0,치킨너겟,"1,2,5,6,13,15"
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,잡곡밥,5
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,어묵국*물떡,"5,6,13,18"
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,베이컨고구마치즈전,"1,2,5,6,10"
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,고추장돈육구이,"5,6,10,13,16"
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,배추김치,9
명덕고등학교,7010158,2024-04-25,목,중식,3299.0,쌈무생채,"5,6"
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,일식장국,"5,6"
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,깍두기,9
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,어니언콘샐러드,"2,5,6,12,13"
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,규동,"1,5,6,7,13,16,18"
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,갈릭치킨까스바,"2,5,6,12,15"
명덕고등학교,7010158,2024-04-25,목,석식,1123.0,아이스크림(쭈쭈바),2
명덕고등학교,7010158,2024-04-26,금,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-26,금,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-26,금,조식,739.0,매운콩나물국,"5,6"
명덕고등학교,7010158,2024-04-26,금,조식,739.0,계란찜,1
명덕고등학교,7010158,2024-04-26,금,조식,739.0,숯불고기*숙주,10
명덕고등학교,7010158,2024-04-26,금,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-26,금,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-26,금,조식,739.0,크림슨포도,
명덕고등학교,7010158,2024-04-26,금,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-26,금,조식,739.0,브로콜리참깨무침,"1,5,6,16"
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,소고기표고밥*양념장,"5,6,13,16"
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,된장찌개,"5,6"
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,닭볶음탕,"2,5,6,12,13,15,16,18"
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,팝만두튀김*양상추샐러드,"1,5,6,10,16,18"
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,깍두기,9
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,무조미김,
명덕고등학교,7010158,2024-04-26,금,중식,3299.0,배,
명덕고등학교,7010158,2024-04-26,금,석식,447.0,잡곡밥,5
명덕고등학교,7010158,2024-04-26,금,석식,447.0,김치국,"5,6,9"
명덕고등학교,7010158,2024-04-26,금,석식,447.0,가지그라탕,"2,5,6,12,13,15,16,18"
명덕고등학교,7010158,2024-04-26,금,석식,447.0,미나리무생채,"5,9,13"
명덕고등학교,7010158,2024-04-26,금,석식,447.0,언양식바싹불고기(수제),"5,6,13,16,18"
명덕고등학교,7010158,2024-04-26,금,석식,447.0,깍두기,9
명덕고등학교,7010158,2024-04-27,토,조식,74.0,쌀밥,
명덕고등학교,7010158,2024-04-27,토,조식,74.0,계란국,"1,5,6"
명덕고등학교,7010158,2024-04-27,토,조식,74.0,두부조림,"5,6,13,16"
명덕고등학교,7010158,2024-04-27,토,조식,74.0,시금치나물,
명덕고등학교,7010158,2024-04-27,토,조식,74.0,맛김치,9
명덕고등학교,7010158,2024-04-27,토,조식,74.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-27,토,조식,74.0,바나나,
명덕고등학교,7010158,2024-04-27,토,조식,74.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-27,토,조식,74.0,훈제오리*야채무침(참깨소스),"1,2,5,6,16"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-29,월,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,쑥갓어묵국,"5,6"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,닭살카레볶음,"1,2,5,6,12,15,16,18"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-29,월,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,사과,
명덕고등학교,7010158,2024-04-29,월,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,그래놀라샐러드(조식),"2,5,6,12"
명덕고등학교,7010158,2024-04-29,월,조식,739.0,새우완자,"1,5,6,8,9,12,16,18"
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,잡곡밥,5
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,등뼈감자탕,"5,6,10"
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,버섯잡채,"5,6,10,13,16"
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,청포묵흑임자무침,"1,5,6,16"
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,배추김치,9
명덕고등학교,7010158,2024-04-29,월,중식,1619.0,부추명태살,"1,5,6,9,13,16,17,18"
명덕고등학교,7010158,2024-04-29,월,석식,817.0,잡곡밥,5
명덕고등학교,7010158,2024-04-29,월,석식,817.0,근대된장국,"5,6"
명덕고등학교,7010158,2024-04-29,월,석식,817.0,치즈닭갈비,"1,2,5,6,10,12,13,15,16,18"
명덕고등학교,7010158,2024-04-29,월,석식,817.0,도시락김(풀무원),
명덕고등학교,7010158,2024-04-29,월,석식,817.0,배추김치,9
명덕고등학교,7010158,2024-04-29,월,석식,817.0,감자샐러드(네모),"1,2,5,13,16"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,쌀밥,
명덕고등학교,7010158,2024-04-30,화,조식,739.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,감자핫도그,"1,2,5,6,10,12,16"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,북어국,"1,5,6"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,두부조림,"5,6,13,16"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,오이무침,"5,6,9,13"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,허니간장불고기,10
명덕고등학교,7010158,2024-04-30,화,조식,739.0,맛김치,9
명덕고등학교,7010158,2024-04-30,화,조식,739.0,시리얼(스페셜K외),"1,2,4,5,6,10,14,16,18"
명덕고등학교,7010158,2024-04-30,화,조식,739.0,파인애플,
명덕고등학교,7010158,2024-04-30,화,조식,739.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-04-30,화,중식,1499.0,김치돈까스덮밥,"1,2,5,6,8,9,10,12,13"
명덕고등학교,7010158,2024-04-30,화,중식,1499.0,가쓰오장국,"1,2,5,6,7,9,13,16,18"
명덕고등학교,7010158,2024-04-30,화,중식,1499.0,깍두기,9
명덕고등학교,7010158,2024-04-30,화,중식,1499.0,셀러리포도샐러드,"1,2,5,12,14,16"
명덕고등학교,7010158,2024-04-30,화,중식,1499.0,너비아니*파채무침,"6,5,10,13,15,16,18"
명덕고등학교,7010158,2024-04-30,화,석식,804.0,잡곡밥,5
명덕고등학교,7010158,2024-04-30,화,석식,804.0,맑은콩나물국,"5,6"
명덕고등학교,7010158,2024-04-30,화,석식,804.0,보쌈*상추쌈,"5,6,10"
명덕고등학교,7010158,2024-04-30,화,석식,804.0,무말랭이무침,
명덕고등학교,7010158,2024-04-30,화,석식,804.0,녹두빈대떡,"2,5,6,9,10,12,16"
명덕고등학교,7010158,2024-04-30,화,석식,804.0,배추김치,9
명덕고등학교,7010158,2024-04-30,화,석식,804.0,상추쌈,
명덕고등학교,7010158,2024-05-01,수,조식,738.0,쌀밥,
명덕고등학교,7010158,2024-05-01,수,조식,738.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,나주곰탕,"1,5,6,16"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,맛김치,9
명덕고등학교,7010158,2024-05-01,수,조식,738.0,시리얼(스페셜K외),"1,2,5,6,10,14,16,18"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,바나나,
명덕고등학교,7010158,2024-05-01,수,조식,738.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,그래놀라샐러드(조식),"2,5,6,12"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,동그랑땡전,"1,5,6,10,12,16"
명덕고등학교,7010158,2024-05-01,수,조식,738.0,매실된장고등어살구이,7
명덕고등학교,7010158,2024-05-01,수,중식,1468.0,감자치즈푸틴,"2,5,6,12,13,16"
명덕고등학교,7010158,2024-05-01,수,중식,1468.0,오이피클,9
명덕고등학교,7010158,2024-05-01,수,중식,1468.0,볼로네제파스타,"1,2,5,6,10,12,13,15,16,18"
명덕고등학교,7010158,2024-05-01,수,중식,1468.0,칠리새우샐러드,"5,6,9,12"
명덕고등학교,7010158,2024-05-01,수,석식,488.0,잡곡밥,5
명덕고등학교,7010158,2024-05-01,수,석식,488.0,쇠고기우거지탕,"5,6,16"
명덕고등학교,7010158,2024-05-01,수,석식,488.0,청포묵김가루무침,
명덕고등학교,7010158,2024-05-01,수,석식,488.0,la갈비구이,"5,6,13,16,18"
명덕고등학교,7010158,2024-05-01,수,석식,488.0,양념깻잎지,"5,6"
명덕고등학교,7010158,2024-05-01,수,석식,488.0,배추김치,9
명덕고등학교,7010158,2024-05-02,목,조식,738.0,쌀밥,
명덕고등학교,7010158,2024-05-02,목,조식,738.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,쇠고기무국,"1,5,6,16"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,열탄오리불고기,"5,13"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,두부구이*양념장,"1,5,6,13"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,맛김치,9
명덕고등학교,7010158,2024-05-02,목,조식,738.0,시리얼(스페셜K외),"1,2,5,6,10,14,16,18"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,사과,
명덕고등학교,7010158,2024-05-02,목,조식,738.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-05-02,목,조식,738.0,울외장아찌,
명덕고등학교,7010158,2024-05-02,목,조식,738.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-05-02,목,중식,932.0,쌀밥,
명덕고등학교,7010158,2024-05-02,목,중식,932.0,일식장국,"5,6"
명덕고등학교,7010158,2024-05-02,목,중식,932.0,고기찐만두,"1,5,6,10,16,18"
명덕고등학교,7010158,2024-05-02,목,중식,932.0,백김치,9
명덕고등학교,7010158,2024-05-02,목,중식,932.0,맛살콘샐러드(꽃맛살샐러드),"1,5,6,8,9,12,13,16,18"
명덕고등학교,7010158,2024-05-02,목,중식,932.0,육전비빔냉면,"1,2,3,5,6,15,16,18"
명덕고등학교,7010158,2024-05-02,목,석식,865.0,잡곡밥,5
명덕고등학교,7010158,2024-05-02,목,석식,865.0,누룽지장각백숙,"5,6,10,15,16"
명덕고등학교,7010158,2024-05-02,목,석식,865.0,계란찜,1
명덕고등학교,7010158,2024-05-02,목,석식,865.0,주꾸미야채볶음,"2,5,6,10,12,13,16,17,18"
명덕고등학교,7010158,2024-05-02,목,석식,865.0,배추김치,9
명덕고등학교,7010158,2024-05-02,목,석식,865.0,매실간장마늘쫑,"5,6"
명덕고등학교,7010158,2024-05-02,목,석식,865.0,골드키위,
명덕고등학교,7010158,2024-05-03,금,조식,738.0,쌀밥,
명덕고등학교,7010158,2024-05-03,금,조식,738.0,야채죽,"1,5,6"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,얼갈이된장국,"5,6"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,구운어묵볶음,"5,6,9,13,16,17,18"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,맛김치,9
명덕고등학교,7010158,2024-05-03,금,조식,738.0,시리얼(스페셜K외),"1,2,5,6,10,14,16,18"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,파인애플,
명덕고등학교,7010158,2024-05-03,금,조식,738.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,순살찜닭,"2,5,6,13,15,16"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,단호박야채샐러드,"1,5"
명덕고등학교,7010158,2024-05-03,금,조식,738.0,구운계란,1
명덕고등학교,7010158,2024-05-03,금,중식,100.0,잡곡밥,5
명덕고등학교,7010158,2024-05-03,금,중식,100.0,청국장찌개(조식),"5,9,16"
명덕고등학교,7010158,2024-05-03,금,중식,100.0,청양풍찜닭,"5,6,13,15"
명덕고등학교,7010158,2024-05-03,금,중식,100.0,미나리무생채,13
명덕고등학교,7010158,2024-05-03,금,중식,100.0,계란말이,"1,5"
명덕고등학교,7010158,2024-05-03,금,중식,100.0,단호박야채샐러드,"1,5"
명덕고등학교,7010158,2024-05-03,금,중식,100.0,파김치,9
명덕고등학교,7010158,2024-05-07,화,조식,738.0,쌀밥,
명덕고등학교,7010158,2024-05-07,화,조식,738.0,쇠고기미역국,"5,6,16"
명덕고등학교,7010158,2024-05-07,화,조식,738.0,두부조림,"5,6,13,16"
명덕고등학교,7010158,2024-05-07,화,조식,738.0,허니간장불고기,10
명덕고등학교,7010158,2024-05-07,화,조식,738.0,맛김치,9
명덕고등학교,7010158,2024-05-07,화,조식,738.0,시리얼(스페셜K외),"1,2,5,6,10,14,16,18"
명덕고등학교,7010158,2024-05-07,화,조식,738.0,사과,
명덕고등학교,7010158,2024-05-07,화,조식,738.0,우유&주스,"2,5,6,11,13"
명덕고등학교,7010158,2024-05-07,화,조식,738.0,단호박견과샐러드,"1,2,5,6,16"
명덕고등학교,7010158,2024-05-07,화,조식,738.0,빵(조식),"1,2,5,6,9,10,12,13,14,15,16,18"
명덕고등학교,7010158,2024-05-07,화,중식,3301.0,잡곡밥,5
명덕고등학교,7010158,2024-05-07,화,중식,3301.0,쪽갈비찜,"2,5,6,10,13,16"
